////////////////////////////////
4	0	1.00118
4	1	0.941679
4	2	1.00447
4	3	0.966257
4	4	0.974941
4	5	0.962701
4	6	0.991147
4	7	0.914447
4	8	0.960348
4	9	0.984468
4	10	0.881199
4	11	0.941094
5	0	1.00041
5	1	0.990773
5	2	1.0351
5	3	1.0118
5	4	1.01881
5	5	1.0252
5	6	1.02925
5	7	1.06039
5	8	1.02872
5	9	1.04583
5	10	1.06518
5	11	1.06837
6	0	0
6	1	0
6	2	0
6	3	0
6	4	0
6	5	0
6	6	0
6	7	0
6	8	0
6	9	0
6	10	0
6	11	0
7	0	0.999912
7	1	1.06281
7	2	1.0791
7	3	1.09548
7	4	1.08103
7	5	1.05504
7	6	1.04187
7	7	1.05064
7	8	1.13403
7	9	1.07165
7	10	1.05415
7	11	1.05516
8	0	1.00019
8	1	0.989491
8	2	0.907
8	3	0.988071
8	4	0
8	5	0.929713
8	6	0.926573
8	7	0.88453
8	8	0
8	9	0.978634
8	10	0.95664
8	11	1.01273
9	0	0
9	1	0
9	2	0
9	3	0
9	4	0
9	5	0
9	6	0
9	7	0
9	8	0
9	9	0
9	10	0
9	11	0
10	0	1.0045
10	1	0.934069
10	2	0.945126
10	3	0.926335
10	4	0.921615
10	5	0.93449
10	6	0.969646
10	7	0.900775
10	8	0.94519
10	9	0.949815
10	10	0.934931
10	11	0.921142
11	0	1.00346
11	1	0
11	2	0
11	3	0
11	4	0.957728
11	5	0.966365
11	6	0.971284
11	7	0
11	8	1.01707
11	9	1.0133
11	10	1.01142
11	11	0
12	0	1.00032
12	1	0.919617
12	2	0.972072
12	3	0.994714
12	4	0.915758
12	5	0.956895
12	6	0
12	7	0
12	8	0.962123
12	9	1.001
12	10	0
12	11	0
13	0	0
13	1	0
13	2	0
13	3	0
13	4	0
13	5	0
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
14	0	1.00146
14	1	0.951156
14	2	0.940952
14	3	0.975593
14	4	0.885449
14	5	0.930282
14	6	0.915794
14	7	0.960987
14	8	0.942525
14	9	0.960916
14	10	0.912213
14	11	0.977324
15	0	1.00068
15	1	0.998985
15	2	0.950244
15	3	1.00937
15	4	0.946973
15	5	0.966481
15	6	0.933365
15	7	0.976694
15	8	0.985174
15	9	0.985743
15	10	0.995387
15	11	0.976452
16	0	1.00706
16	1	1.04078
16	2	1.05416
16	3	1.02026
16	4	1.10989
16	5	1.09138
16	6	1.13335
16	7	1.10148
16	8	1.04897
16	9	0.991655
16	10	0.982787
16	11	1.02417
17	0	1.00472
17	1	0.954643
17	2	0.91364
17	3	0
17	4	1.05069
17	5	1.03854
17	6	1.00523
17	7	1.13574
17	8	1.05046
17	9	1.05372
17	10	1.00474
17	11	1.0258
18	0	0
18	1	0
18	2	0
18	3	0
18	4	0
18	5	0
18	6	0
18	7	0
18	8	0
18	9	0
18	10	0
18	11	0
19	0	1.00579
19	1	0.970832
19	2	0.985464
19	3	0
19	4	1.02633
19	5	1.00332
19	6	0.933789
19	7	0.989105
19	8	1.03615
19	9	0.987793
19	10	0.935918
19	11	0.993397
20	0	1.00299
20	1	0.969365
20	2	0.917023
20	3	0.91187
20	4	0.985471
20	5	0.960008
20	6	0.946432
20	7	0.983658
20	8	0.891845
20	9	1.01776
20	10	0.994842
20	11	0.967619
21	0	1.00071
21	1	0.954855
21	2	0.922088
21	3	0.937923
21	4	0.941723
21	5	0.936684
21	6	0.929265
21	7	0.9928
21	8	1.00582
21	9	0.986787
21	10	0.93589
21	11	0.977616
22	0	0.998486
22	1	0.981779
22	2	1.00641
22	3	1.00602
22	4	1.01313
22	5	0.969093
22	6	1.01713
22	7	0.98986
22	8	0.989439
22	9	0.915305
22	10	1.01028
22	11	1.02256
23	0	0.99976
23	1	0.954709
23	2	0.955654
23	3	0.961213
23	4	0.952564
23	5	0.977784
23	6	0.940769
23	7	1.01636
23	8	0.96771
23	9	0.985928
23	10	0.958897
23	11	1.00832
24	0	0.999913
24	1	1.05357
24	2	1.03097
24	3	1.08125
24	4	1.0038
24	5	1.03747
24	6	1.07488
24	7	1.00765
24	8	0.982684
24	9	1.06747
24	10	1.077
24	11	1.00623
25	0	1.00201
25	1	0.986683
25	2	1.07056
25	3	1.01986
25	4	0.99938
25	5	0.990883
25	6	1.01624
25	7	1.11065
25	8	1.00817
25	9	1.00958
25	10	1.04438
25	11	1.07371
26	0	1.00115
26	1	0.994477
26	2	1.00253
26	3	0
26	4	1.01637
26	5	0.986052
26	6	0.997441
26	7	1.02286
26	8	1.05879
26	9	1.07365
26	10	1.02766
26	11	1.02832
27	0	1.00702
27	1	1.00835
27	2	0.988594
27	3	1.01669
27	4	0
27	5	1.0033
27	6	1.0124
27	7	1.06369
27	8	0
27	9	1.01289
27	10	0.980869
27	11	1.06065
